"_airbyte_ab_id",_airbyte_emitted_at,_airbyte_data
f9363535-b8de-4b3a-a6fe-cbccb5a5f262,1681370611365,"{""_id"":""216772876"",""date_auto"":""2023-02-02"",""facility"":""Basgoda"",""shift_type"":""1"",""any_issue"":false}"
cdc87fff-cea4-4ede-8d6a-270b5c48b24a,1681370611365,"{""_id"":""216773595"",""date_auto"":""2023-02-02"",""facility"":""Gomia"",""shift_type"":""1"",""any_issue"":false}"
2841515e-f390-4a54-a1df-c511870a096c,1681370611365,"{""_id"":""216778929"",""date_auto"":""2023-02-02"",""facility"":""Azad Nagar"",""shift_type"":""1"",""any_issue"":false}"
69146190-8d03-449d-956a-297ee6c0828e,1681370611365,"{""_id"":""216806141"",""date_auto"":""2023-02-02"",""facility"":""Basgoda North"",""shift_type"":""1"",""any_issue"":false}"
173388ce-aa4d-4b26-a5a0-ae3725990e6e,1681370611365,"{""_id"":""216841872"",""date_auto"":""2023-02-02"",""facility"":""Basgoda"",""shift_type"":""2"",""any_issue"":false}"
49c9d9aa-d894-4045-90b5-6fab03d43d48,1681370611365,"{""_id"":""216860926"",""date_auto"":""2023-02-02"",""facility"":""Gomia"",""shift_type"":""2"",""any_issue"":false}"
db3a840e-8b2f-4407-ab8a-6538e0d1ef9d,1681370611365,"{""_id"":""216860932"",""date_auto"":""2023-02-02"",""facility"":""Gomia"",""shift_type"":""2"",""any_issue"":false}"
43c038be-375d-48b4-9634-0c79bb43e3d6,1681370611365,"{""_id"":""216862235"",""date_auto"":""2023-02-02"",""facility"":""Basgoda North"",""shift_type"":""2"",""any_issue"":false}"
64e3b4ae-e3af-4828-aa14-e8c93150405b,1681370611365,"{""_id"":""216865075"",""date_auto"":""2023-02-02"",""facility"":""Azad Nagar"",""shift_type"":""2"",""any_issue"":false}"
642391e7-0972-4992-846f-96507906a5d9,1681370611365,"{""_id"":""216871934"",""date_auto"":""2023-02-02"",""facility"":""Peterbaar"",""shift_type"":""2"",""any_issue"":false}"
db1bc9d2-036a-4091-be00-9133773e19dc,1681370611365,"{""_id"":""216879680"",""date_auto"":""2023-02-02"",""facility"":""Dundibagh"",""shift_type"":""2"",""any_issue"":false}"
fe1b93a0-e60a-4399-ab3c-92bfd03ad030,1681370611365,"{""_id"":""217002568"",""date_auto"":""2023-02-03"",""facility"":""Dundibagh"",""shift_type"":""1"",""any_issue"":false}"
5bb7432d-6543-41e9-b19a-6883a1646f5e,1681370611365,"{""_id"":""217003186"",""date_auto"":""2023-02-03"",""facility"":""Basgoda"",""shift_type"":""1"",""any_issue"":false}"
