"_airbyte_ab_id",_airbyte_emitted_at,_airbyte_data
315c7dfa-15dc-454f-aafc-f3351b9a18bc,1681370611365,"{""_dbt_source_relation"":""\""postgres\"".\""prod\"".\""daily_issue_form_clean\"""",""_id"":""215518919"",""date_auto"":""2023-01-27"",""facility"":""Dundibagh"",""shift_type"":""1"",""any_issue"":false,""issue"":null,""fixed"":null,""any_isue"":null,""full_partial"":null,""num_hours"":null,""shutdown"":null}"
c234fac2-fa43-4175-8cf5-647f4fa109e3,1681370611365,"{""_dbt_source_relation"":""\""postgres\"".\""prod\"".\""daily_issue_form_clean\"""",""_id"":""215519506"",""date_auto"":""2023-01-27"",""facility"":""Basgoda"",""shift_type"":""1"",""any_issue"":false,""issue"":null,""fixed"":null,""any_isue"":null,""full_partial"":null,""num_hours"":null,""shutdown"":null}"
c5c1671a-32ff-4349-8041-3fb434fed549,1681370611365,"{""_dbt_source_relation"":""\""postgres\"".\""prod\"".\""daily_issue_form_clean\"""",""_id"":""215519571"",""date_auto"":""2023-01-27"",""facility"":""Azad Nagar"",""shift_type"":""1"",""any_issue"":false,""issue"":null,""fixed"":null,""any_isue"":null,""full_partial"":null,""num_hours"":null,""shutdown"":null}"
e43278a4-91b2-4d9b-be5f-2d0bf18ff18f,1681370611365,"{""_dbt_source_relation"":""\""postgres\"".\""prod\"".\""daily_issue_form_clean\"""",""_id"":""215519730"",""date_auto"":""2023-01-27"",""facility"":""Basgoda North"",""shift_type"":""1"",""any_issue"":false,""issue"":null,""fixed"":null,""any_isue"":null,""full_partial"":null,""num_hours"":null,""shutdown"":null}"
01c70d45-d296-4d73-b9d5-f57a8cfe5da9,1681370611365,"{""_dbt_source_relation"":""\""postgres\"".\""prod\"".\""daily_issue_form_clean\"""",""_id"":""215519748"",""date_auto"":""2023-01-27"",""facility"":""Peterbaar"",""shift_type"":""1"",""any_issue"":false,""issue"":null,""fixed"":null,""any_isue"":null,""full_partial"":null,""num_hours"":null,""shutdown"":null}"
0e586660-fc2c-4888-a7ca-60aa8c145f31,1681370611365,"{""_dbt_source_relation"":""\""postgres\"".\""prod\"".\""daily_issue_form_clean\"""",""_id"":""215580470"",""date_auto"":""2023-01-27"",""facility"":""Basgoda"",""shift_type"":""2"",""any_issue"":false,""issue"":null,""fixed"":null,""any_isue"":null,""full_partial"":null,""num_hours"":null,""shutdown"":null}"
61d8225d-ade1-46d4-bee7-69b30a1fa581,1681370611365,"{""_dbt_source_relation"":""\""postgres\"".\""prod\"".\""daily_issue_form_clean\"""",""_id"":""215586351"",""date_auto"":""2023-01-27"",""facility"":""Gomia"",""shift_type"":""2"",""any_issue"":false,""issue"":null,""fixed"":null,""any_isue"":null,""full_partial"":null,""num_hours"":null,""shutdown"":null}"
b0cd3a14-c282-4a4e-899c-fd4f3e584ec9,1681370611365,"{""_dbt_source_relation"":""\""postgres\"".\""prod\"".\""daily_issue_form_clean\"""",""_id"":""215597107"",""date_auto"":""2023-01-27"",""facility"":""Basgoda North"",""shift_type"":""2"",""any_issue"":false,""issue"":null,""fixed"":null,""any_isue"":null,""full_partial"":null,""num_hours"":null,""shutdown"":null}"
17530915-2045-4030-9350-068b99496dc8,1681370611365,"{""_dbt_source_relation"":""\""postgres\"".\""prod\"".\""daily_issue_form_clean\"""",""_id"":""215615865"",""date_auto"":""2023-01-27"",""facility"":""Peterbaar"",""shift_type"":""2"",""any_issue"":false,""issue"":null,""fixed"":null,""any_isue"":null,""full_partial"":null,""num_hours"":null,""shutdown"":null}"
678a50b9-b10d-4d5a-82af-96cd9b4244e8,1681370611365,"{""_dbt_source_relation"":""\""postgres\"".\""prod\"".\""daily_issue_form_clean\"""",""_id"":""215617641"",""date_auto"":""2023-01-27"",""facility"":""Azad Nagar"",""shift_type"":""2"",""any_issue"":false,""issue"":null,""fixed"":null,""any_isue"":null,""full_partial"":null,""num_hours"":null,""shutdown"":null}"
4726a717-b0d7-4a6e-b82f-12be7fec3e92,1681370611365,"{""_dbt_source_relation"":""\""postgres\"".\""prod\"".\""daily_issue_form_clean\"""",""_id"":""215629323"",""date_auto"":""2023-01-27"",""facility"":""Dundibagh"",""shift_type"":""2"",""any_issue"":false,""issue"":null,""fixed"":null,""any_isue"":null,""full_partial"":null,""num_hours"":null,""shutdown"":null}"
